id,stock_id,current_price,last_updated,details
10695,13,4.607,2025-07-15 16:56:42.268,"{""source"": ""WS""}"
10696,12,9.126,2025-07-15 16:56:44.73,"{""source"": ""WS""}"
10697,1,117344.51,2025-07-15 16:56:55.972,"{""source"": ""WS""}"
10698,4,0.1948,2025-07-15 16:56:56.76,"{""source"": ""WS""}"
10699,2,3054.5,2025-07-15 16:56:56.611,"{""source"": ""WS""}"
10700,3,161.07,2025-07-15 16:56:56.613,"{""source"": ""WS""}"
10701,6,2.9097,2025-07-15 16:56:56.783,"{""source"": ""WS""}"
10702,11,0.2987,2025-07-15 16:56:54.112,"{""source"": ""WS""}"
10703,8,94.41,2025-07-15 16:56:56.337,"{""source"": ""WS""}"
10704,15,0.4518,2025-07-15 16:56:56.688,"{""source"": ""WS""}"
10705,12,9.125,2025-07-15 16:56:56.756,"{""source"": ""WS""}"
10706,17,2.564,2025-07-15 16:56:48.332,"{""source"": ""WS""}"
10707,7,21.29,2025-07-15 16:56:56.5,"{""source"": ""WS""}"
10708,14,2.6,2025-07-15 16:56:55.361,"{""source"": ""WS""}"
10709,20,0.7326,2025-07-15 16:56:53.728,"{""source"": ""WS""}"
10710,13,4.605,2025-07-15 16:56:52.69,"{""source"": ""WS""}"
10711,19,3.998,2025-07-15 16:56:56.743,"{""source"": ""WS""}"
10712,10,15.73,2025-07-15 16:56:56.033,"{""source"": ""WS""}"
10713,19,3.997,2025-07-15 16:57:05.982,"{""source"": ""WS""}"
10714,11,0.2986,2025-07-15 16:57:06.71,"{""source"": ""WS""}"
10715,2,3053.41,2025-07-15 16:57:06.702,"{""source"": ""WS""}"
10716,6,2.9097,2025-07-15 16:57:06.783,"{""source"": ""WS""}"
10717,1,117339.55,2025-07-15 16:57:06.712,"{""source"": ""WS""}"
10718,3,161.05,2025-07-15 16:57:06.135,"{""source"": ""WS""}"
10719,4,0.19478,2025-07-15 16:57:06.101,"{""source"": ""WS""}"
10720,20,0.7326,2025-07-15 16:57:05.356,"{""source"": ""WS""}"
10721,7,21.3,2025-07-15 16:57:06.517,"{""source"": ""WS""}"
10722,12,9.128,2025-07-15 16:57:04.664,"{""source"": ""WS""}"
10723,14,2.6,2025-07-15 16:57:03.405,"{""source"": ""WS""}"
10724,15,0.4517,2025-07-15 16:57:05.916,"{""source"": ""WS""}"
10725,18,18.37,2025-07-15 16:57:02.981,"{""source"": ""WS""}"
10726,17,2.563,2025-07-15 16:57:03.811,"{""source"": ""WS""}"
10727,9,489.2,2025-07-15 16:57:03.839,"{""source"": ""WS""}"
10728,8,94.41,2025-07-15 16:57:05.105,"{""source"": ""WS""}"
10729,13,4.607,2025-07-15 16:57:03.044,"{""source"": ""WS""}"
10730,10,15.72,2025-07-15 16:57:05.759,"{""source"": ""WS""}"
10731,1,117320.74,2025-07-15 16:57:16.667,"{""source"": ""WS""}"
10732,3,160.96,2025-07-15 16:57:16.972,"{""source"": ""WS""}"
10733,8,94.39,2025-07-15 16:57:16.957,"{""source"": ""WS""}"
10734,4,0.19464,2025-07-15 16:57:16.955,"{""source"": ""WS""}"
10735,15,0.4523,2025-07-15 16:57:16.71,"{""source"": ""WS""}"
10736,10,15.71,2025-07-15 16:57:07.275,"{""source"": ""WS""}"
10737,20,0.7321,2025-07-15 16:57:16.417,"{""source"": ""WS""}"
10738,11,0.2987,2025-07-15 16:57:16.53,"{""source"": ""WS""}"
10739,6,2.9089,2025-07-15 16:57:16.73,"{""source"": ""WS""}"
10740,2,3052.31,2025-07-15 16:57:16.805,"{""source"": ""WS""}"
10741,7,21.27,2025-07-15 16:57:16.526,"{""source"": ""WS""}"
10742,18,18.37,2025-07-15 16:57:12.475,"{""source"": ""WS""}"
10743,14,2.599,2025-07-15 16:57:12.646,"{""source"": ""WS""}"
10744,12,9.123,2025-07-15 16:57:16.944,"{""source"": ""WS""}"
10745,17,2.563,2025-07-15 16:57:12.693,"{""source"": ""WS""}"
10746,19,3.997,2025-07-15 16:57:16.381,"{""source"": ""WS""}"
10747,13,4.605,2025-07-15 16:57:12.484,"{""source"": ""WS""}"
10748,9,489.1,2025-07-15 16:57:12.932,"{""source"": ""WS""}"
10749,4,0.19457,2025-07-15 16:57:26.848,"{""source"": ""WS""}"
10750,20,0.7318,2025-07-15 16:57:26.84,"{""source"": ""WS""}"
10751,1,117280.01,2025-07-15 16:57:24.416,"{""source"": ""WS""}"
10752,3,160.99,2025-07-15 16:57:26.86,"{""source"": ""WS""}"
10753,2,3051.51,2025-07-15 16:57:26.962,"{""source"": ""WS""}"
10754,15,0.452,2025-07-15 16:57:25.483,"{""source"": ""WS""}"
10755,19,3.995,2025-07-15 16:57:26.749,"{""source"": ""WS""}"
10756,17,2.562,2025-07-15 16:57:21.948,"{""source"": ""WS""}"
10757,11,0.2986,2025-07-15 16:57:23.101,"{""source"": ""WS""}"
10758,8,94.37,2025-07-15 16:57:24.333,"{""source"": ""WS""}"
10759,6,2.908,2025-07-15 16:57:26.827,"{""source"": ""WS""}"
10760,7,21.27,2025-07-15 16:57:26.537,"{""source"": ""WS""}"
10761,13,4.603,2025-07-15 16:57:24.208,"{""source"": ""WS""}"
10762,14,2.598,2025-07-15 16:57:22.759,"{""source"": ""WS""}"
10763,12,9.117,2025-07-15 16:57:24.437,"{""source"": ""WS""}"
10764,9,488.9,2025-07-15 16:57:24.211,"{""source"": ""WS""}"
10765,10,15.71,2025-07-15 16:57:24.348,"{""source"": ""WS""}"
10766,18,18.36,2025-07-15 16:57:24.222,"{""source"": ""WS""}"
10767,2,3051.01,2025-07-15 16:57:36.764,"{""source"": ""WS""}"
10768,6,2.9075,2025-07-15 16:57:36.721,"{""source"": ""WS""}"
10769,4,0.19451,2025-07-15 16:57:36.58,"{""source"": ""WS""}"
10770,3,161,2025-07-15 16:57:36.387,"{""source"": ""WS""}"
10771,8,94.39,2025-07-15 16:57:35.673,"{""source"": ""WS""}"
10772,15,0.452,2025-07-15 16:57:36.55,"{""source"": ""WS""}"
10773,1,117260,2025-07-15 16:57:36.859,"{""source"": ""WS""}"
10774,11,0.2986,2025-07-15 16:57:35.06,"{""source"": ""WS""}"
10775,7,21.26,2025-07-15 16:57:36.563,"{""source"": ""WS""}"
10776,20,0.7314,2025-07-15 16:57:36.249,"{""source"": ""WS""}"
10777,12,9.116,2025-07-15 16:57:34.097,"{""source"": ""WS""}"
10778,17,2.561,2025-07-15 16:57:35.136,"{""source"": ""WS""}"
10779,19,3.994,2025-07-15 16:57:32.584,"{""source"": ""WS""}"
10780,10,15.7,2025-07-15 16:57:35.476,"{""source"": ""WS""}"
10781,9,488.9,2025-07-15 16:57:33.914,"{""source"": ""WS""}"
10782,14,2.598,2025-07-15 16:57:35.813,"{""source"": ""WS""}"
10783,13,4.602,2025-07-15 16:57:35.615,"{""source"": ""WS""}"
10784,1,117239.82,2025-07-15 16:57:47.21,"{""source"": ""WS""}"
10785,6,2.9059,2025-07-15 16:57:46.919,"{""source"": ""WS""}"
10786,2,3049.88,2025-07-15 16:57:47.264,"{""source"": ""WS""}"
10787,4,0.19455,2025-07-15 16:57:47.34,"{""source"": ""WS""}"
10788,20,0.7314,2025-07-15 16:57:45.363,"{""source"": ""WS""}"
10789,17,2.56,2025-07-15 16:57:45.366,"{""source"": ""WS""}"
10790,8,94.34,2025-07-15 16:57:45.243,"{""source"": ""WS""}"
10791,3,160.98,2025-07-15 16:57:46.896,"{""source"": ""WS""}"
10792,19,3.992,2025-07-15 16:57:45.675,"{""source"": ""WS""}"
10793,11,0.2987,2025-07-15 16:57:46.801,"{""source"": ""WS""}"
10794,9,488.7,2025-07-15 16:57:42.113,"{""source"": ""WS""}"
10795,15,0.452,2025-07-15 16:57:46.843,"{""source"": ""WS""}"
10796,12,9.114,2025-07-15 16:57:46.881,"{""source"": ""WS""}"
10797,14,2.597,2025-07-15 16:57:45.512,"{""source"": ""WS""}"
10798,7,21.26,2025-07-15 16:57:46.567,"{""source"": ""WS""}"
10799,10,15.69,2025-07-15 16:57:46.034,"{""source"": ""WS""}"
10800,18,18.35,2025-07-15 16:57:41.543,"{""source"": ""WS""}"
10801,2,3050.29,2025-07-15 16:57:56.687,"{""source"": ""WS""}"
10802,1,117200,2025-07-15 16:57:56.319,"{""source"": ""WS""}"
10803,10,15.7,2025-07-15 16:57:50.517,"{""source"": ""WS""}"
10804,14,2.597,2025-07-15 16:57:55.025,"{""source"": ""WS""}"
10805,6,2.9053,2025-07-15 16:57:56.115,"{""source"": ""WS""}"
10806,19,3.992,2025-07-15 16:57:54.471,"{""source"": ""WS""}"
10807,15,0.452,2025-07-15 16:57:55.337,"{""source"": ""WS""}"
10808,4,0.1945,2025-07-15 16:57:56.301,"{""source"": ""WS""}"
10809,12,9.111,2025-07-15 16:57:55.028,"{""source"": ""WS""}"
10810,17,2.56,2025-07-15 16:57:55.032,"{""source"": ""WS""}"
10811,8,94.32,2025-07-15 16:57:55.031,"{""source"": ""WS""}"
10812,11,0.2986,2025-07-15 16:57:56.157,"{""source"": ""WS""}"
10813,3,160.97,2025-07-15 16:57:56.325,"{""source"": ""WS""}"
10814,13,4.601,2025-07-15 16:57:53.286,"{""source"": ""WS""}"
10815,20,0.7313,2025-07-15 16:57:56.278,"{""source"": ""WS""}"
10816,9,488.8,2025-07-15 16:57:55.074,"{""source"": ""WS""}"
10817,7,21.26,2025-07-15 16:57:56.579,"{""source"": ""WS""}"
10818,1,117156.12,2025-07-15 16:58:07.025,"{""source"": ""WS""}"
10819,2,3048.69,2025-07-15 16:58:06.91,"{""source"": ""WS""}"
10820,3,160.94,2025-07-15 16:58:06.768,"{""source"": ""WS""}"
10821,20,0.7311,2025-07-15 16:58:06.512,"{""source"": ""WS""}"
10822,6,2.9052,2025-07-15 16:58:06.467,"{""source"": ""WS""}"
10823,4,0.19433,2025-07-15 16:58:06.843,"{""source"": ""WS""}"
10824,11,0.2986,2025-07-15 16:58:05.874,"{""source"": ""WS""}"
10825,8,94.29,2025-07-15 16:58:06.563,"{""source"": ""WS""}"
10826,19,3.986,2025-07-15 16:58:04.193,"{""source"": ""WS""}"
10827,12,9.111,2025-07-15 16:58:05.687,"{""source"": ""WS""}"
10828,9,488.5,2025-07-15 16:58:05.805,"{""source"": ""WS""}"
10829,17,2.558,2025-07-15 16:58:06.583,"{""source"": ""WS""}"
10830,13,4.599,2025-07-15 16:58:01.021,"{""source"": ""WS""}"
10831,7,21.26,2025-07-15 16:58:06.605,"{""source"": ""WS""}"
10832,15,0.4518,2025-07-15 16:58:06.161,"{""source"": ""WS""}"
10833,14,2.595,2025-07-15 16:58:07.003,"{""source"": ""WS""}"
10834,10,15.68,2025-07-15 16:58:06.153,"{""source"": ""WS""}"
10835,20,0.731,2025-07-15 16:58:17.31,"{""source"": ""WS""}"
10836,4,0.19433,2025-07-15 16:58:15.802,"{""source"": ""WS""}"
10837,2,3048.34,2025-07-15 16:58:17.383,"{""source"": ""WS""}"
10838,1,117176.4,2025-07-15 16:58:17.39,"{""source"": ""WS""}"
10839,9,488.6,2025-07-15 16:58:15.159,"{""source"": ""WS""}"
10840,6,2.9059,2025-07-15 16:58:17.142,"{""source"": ""WS""}"
10841,3,160.92,2025-07-15 16:58:16.089,"{""source"": ""WS""}"
10842,15,0.4519,2025-07-15 16:58:17.29,"{""source"": ""WS""}"
10843,7,21.26,2025-07-15 16:58:16.608,"{""source"": ""WS""}"
10844,12,9.103,2025-07-15 16:58:17.104,"{""source"": ""WS""}"
10845,11,0.2986,2025-07-15 16:58:14.557,"{""source"": ""WS""}"
10846,17,2.559,2025-07-15 16:58:09.074,"{""source"": ""WS""}"
10847,8,94.27,2025-07-15 16:58:15.73,"{""source"": ""WS""}"
10848,19,3.985,2025-07-15 16:58:16.319,"{""source"": ""WS""}"
10849,10,15.68,2025-07-15 16:58:12.192,"{""source"": ""WS""}"
10850,14,2.596,2025-07-15 16:58:14.911,"{""source"": ""WS""}"
10851,13,4.597,2025-07-15 16:58:12.701,"{""source"": ""WS""}"
10852,1,117149.02,2025-07-15 16:58:27.226,"{""source"": ""WS""}"
10853,2,3048.39,2025-07-15 16:58:27.193,"{""source"": ""WS""}"
10854,3,160.91,2025-07-15 16:58:26.779,"{""source"": ""WS""}"
10855,4,0.19435,2025-07-15 16:58:26.56,"{""source"": ""WS""}"
10856,19,3.986,2025-07-15 16:58:27.292,"{""source"": ""WS""}"
10857,20,0.7308,2025-07-15 16:58:26.22,"{""source"": ""WS""}"
10858,8,94.27,2025-07-15 16:58:25.616,"{""source"": ""WS""}"
10859,13,4.597,2025-07-15 16:58:22.689,"{""source"": ""WS""}"
10860,14,2.595,2025-07-15 16:58:27.037,"{""source"": ""WS""}"
10861,12,9.107,2025-07-15 16:58:21.452,"{""source"": ""WS""}"
10862,15,0.4515,2025-07-15 16:58:27.022,"{""source"": ""WS""}"
10863,11,0.2987,2025-07-15 16:58:25.892,"{""source"": ""WS""}"
10864,6,2.9047,2025-07-15 16:58:27.284,"{""source"": ""WS""}"
10865,17,2.558,2025-07-15 16:58:20.71,"{""source"": ""WS""}"
10866,7,21.26,2025-07-15 16:58:26.615,"{""source"": ""WS""}"
10867,10,15.69,2025-07-15 16:58:26.576,"{""source"": ""WS""}"
10868,4,0.19439,2025-07-15 16:58:37.699,"{""source"": ""WS""}"
10869,6,2.9049,2025-07-15 16:58:36.975,"{""source"": ""WS""}"
10870,1,117147.73,2025-07-15 16:58:37.567,"{""source"": ""WS""}"
10871,20,0.7309,2025-07-15 16:58:36.585,"{""source"": ""WS""}"
10872,8,94.29,2025-07-15 16:58:37.416,"{""source"": ""WS""}"
10873,15,0.4518,2025-07-15 16:58:36.276,"{""source"": ""WS""}"
10874,3,160.94,2025-07-15 16:58:37.576,"{""source"": ""WS""}"
10875,2,3048.14,2025-07-15 16:58:37.284,"{""source"": ""WS""}"
10876,10,15.69,2025-07-15 16:58:34.602,"{""source"": ""WS""}"
10877,12,9.104,2025-07-15 16:58:36.013,"{""source"": ""WS""}"
10878,14,2.596,2025-07-15 16:58:33.991,"{""source"": ""WS""}"
10879,7,21.26,2025-07-15 16:58:36.619,"{""source"": ""WS""}"
10880,19,3.987,2025-07-15 16:58:36.851,"{""source"": ""WS""}"
10881,11,0.2987,2025-07-15 16:58:33.61,"{""source"": ""WS""}"
10882,9,488.5,2025-07-15 16:58:34.642,"{""source"": ""WS""}"
10883,20,0.731,2025-07-15 16:58:46.3,"{""source"": ""WS""}"
10884,4,0.1944,2025-07-15 16:58:47.467,"{""source"": ""WS""}"
10885,3,160.92,2025-07-15 16:58:46.524,"{""source"": ""WS""}"
10886,15,0.4521,2025-07-15 16:58:46.067,"{""source"": ""WS""}"
10887,1,117140.78,2025-07-15 16:58:47.31,"{""source"": ""WS""}"
10888,2,3048.14,2025-07-15 16:58:47.51,"{""source"": ""WS""}"
10889,7,21.26,2025-07-15 16:58:46.638,"{""source"": ""WS""}"
10890,12,9.103,2025-07-15 16:58:47.131,"{""source"": ""WS""}"
10891,19,3.986,2025-07-15 16:58:47.373,"{""source"": ""WS""}"
10892,6,2.9059,2025-07-15 16:58:46.086,"{""source"": ""WS""}"
10893,8,94.28,2025-07-15 16:58:47.295,"{""source"": ""WS""}"
10894,11,0.2986,2025-07-15 16:58:46.782,"{""source"": ""WS""}"
10895,14,2.595,2025-07-15 16:58:46.083,"{""source"": ""WS""}"
10896,10,15.69,2025-07-15 16:58:47.448,"{""source"": ""WS""}"
10897,11,0.2987,2025-07-15 16:58:56.748,"{""source"": ""WS""}"
10898,2,3048.14,2025-07-15 16:58:56.811,"{""source"": ""WS""}"
10899,13,4.597,2025-07-15 16:58:56.353,"{""source"": ""WS""}"
10900,1,117140.79,2025-07-15 16:58:56.403,"{""source"": ""WS""}"
10901,6,2.9057,2025-07-15 16:58:56.847,"{""source"": ""WS""}"
10902,3,160.91,2025-07-15 16:58:55.899,"{""source"": ""WS""}"
10903,15,0.4519,2025-07-15 16:58:56.752,"{""source"": ""WS""}"
10904,4,0.19449,2025-07-15 16:58:56.852,"{""source"": ""WS""}"
10905,8,94.26,2025-07-15 16:58:56.619,"{""source"": ""WS""}"
10906,19,3.986,2025-07-15 16:58:55.53,"{""source"": ""WS""}"
10907,20,0.731,2025-07-15 16:58:56.474,"{""source"": ""WS""}"
10908,7,21.26,2025-07-15 16:58:56.647,"{""source"": ""WS""}"
10909,10,15.68,2025-07-15 16:58:55.038,"{""source"": ""WS""}"
10910,12,9.103,2025-07-15 16:58:54.072,"{""source"": ""WS""}"
10911,9,488.5,2025-07-15 16:58:51.481,"{""source"": ""WS""}"
10912,17,2.557,2025-07-15 16:58:53.062,"{""source"": ""WS""}"
10913,14,2.596,2025-07-15 16:58:56.437,"{""source"": ""WS""}"
10914,1,117120,2025-07-15 16:59:07.208,"{""source"": ""WS""}"
10915,11,0.2986,2025-07-15 16:59:05.781,"{""source"": ""WS""}"
10916,13,4.596,2025-07-15 16:58:56.991,"{""source"": ""WS""}"
10917,17,2.556,2025-07-15 16:59:05.389,"{""source"": ""WS""}"
10918,6,2.9048,2025-07-15 16:59:07.449,"{""source"": ""WS""}"
10919,2,3046.03,2025-07-15 16:59:07.462,"{""source"": ""WS""}"
10920,19,3.982,2025-07-15 16:59:07.251,"{""source"": ""WS""}"
10921,8,94.21,2025-07-15 16:59:05.376,"{""source"": ""WS""}"
10922,3,160.88,2025-07-15 16:59:07.28,"{""source"": ""WS""}"
10923,15,0.452,2025-07-15 16:59:07.191,"{""source"": ""WS""}"
10924,7,21.25,2025-07-15 16:59:06.664,"{""source"": ""WS""}"
10925,14,2.593,2025-07-15 16:59:07.13,"{""source"": ""WS""}"
10926,20,0.7308,2025-07-15 16:59:05.743,"{""source"": ""WS""}"
10927,4,0.19431,2025-07-15 16:59:06.373,"{""source"": ""WS""}"
10928,10,15.68,2025-07-15 16:59:05.704,"{""source"": ""WS""}"
10929,12,9.1,2025-07-15 16:59:05.458,"{""source"": ""WS""}"
10930,18,18.34,2025-07-15 16:59:04.665,"{""source"": ""WS""}"
10931,8,94.17,2025-07-15 16:59:17.102,"{""source"": ""WS""}"
10932,1,117075,2025-07-15 16:59:17.291,"{""source"": ""WS""}"
10933,4,0.1942,2025-07-15 16:59:17.194,"{""source"": ""WS""}"
10934,11,0.2987,2025-07-15 16:59:17.098,"{""source"": ""WS""}"
10935,17,2.555,2025-07-15 16:59:17.134,"{""source"": ""WS""}"
10936,2,3045.5,2025-07-15 16:59:17.333,"{""source"": ""WS""}"
10937,6,2.9035,2025-07-15 16:59:17.46,"{""source"": ""WS""}"
10938,12,9.096,2025-07-15 16:59:17.282,"{""source"": ""WS""}"
10939,15,0.4519,2025-07-15 16:59:17.057,"{""source"": ""WS""}"
10940,3,160.82,2025-07-15 16:59:17.563,"{""source"": ""WS""}"
10941,20,0.7306,2025-07-15 16:59:17.498,"{""source"": ""WS""}"
10942,19,3.981,2025-07-15 16:59:16.047,"{""source"": ""WS""}"
10943,14,2.593,2025-07-15 16:59:14.041,"{""source"": ""WS""}"
10944,7,21.25,2025-07-15 16:59:16.682,"{""source"": ""WS""}"
10945,13,4.594,2025-07-15 16:59:12.723,"{""source"": ""WS""}"
10946,9,488.5,2025-07-15 16:59:08.961,"{""source"": ""WS""}"
10947,18,18.33,2025-07-15 16:59:13.567,"{""source"": ""WS""}"
10948,10,15.69,2025-07-15 16:59:16.531,"{""source"": ""WS""}"
10949,1,117056.01,2025-07-15 16:59:27.441,"{""source"": ""WS""}"
10950,6,2.9027,2025-07-15 16:59:27.403,"{""source"": ""WS""}"
10951,19,3.981,2025-07-15 16:59:27.552,"{""source"": ""WS""}"
10952,15,0.4521,2025-07-15 16:59:27.183,"{""source"": ""WS""}"
10953,20,0.7307,2025-07-15 16:59:26.758,"{""source"": ""WS""}"
10954,3,160.82,2025-07-15 16:59:27.022,"{""source"": ""WS""}"
10955,2,3045.29,2025-07-15 16:59:27.511,"{""source"": ""WS""}"
10956,8,94.18,2025-07-15 16:59:23.56,"{""source"": ""WS""}"
10957,17,2.555,2025-07-15 16:59:24.933,"{""source"": ""WS""}"
10958,7,21.25,2025-07-15 16:59:27.493,"{""source"": ""WS""}"
10959,4,0.19421,2025-07-15 16:59:24.382,"{""source"": ""WS""}"
10960,18,18.33,2025-07-15 16:59:19.821,"{""source"": ""WS""}"
10961,9,488.5,2025-07-15 16:59:22.457,"{""source"": ""WS""}"
10962,14,2.593,2025-07-15 16:59:20.695,"{""source"": ""WS""}"
10963,10,15.68,2025-07-15 16:59:22.11,"{""source"": ""WS""}"
10964,13,4.593,2025-07-15 16:59:22.689,"{""source"": ""WS""}"
10965,12,9.096,2025-07-15 16:59:27.519,"{""source"": ""WS""}"
10966,11,0.2986,2025-07-15 16:59:26.401,"{""source"": ""WS""}"
10967,1,117140.79,2025-07-15 16:59:37.669,"{""source"": ""WS""}"
10968,4,0.19443,2025-07-15 16:59:37.811,"{""source"": ""WS""}"
10969,14,2.597,2025-07-15 16:59:37.234,"{""source"": ""WS""}"
10970,2,3047.97,2025-07-15 16:59:37.645,"{""source"": ""WS""}"
10971,6,2.9036,2025-07-15 16:59:37.707,"{""source"": ""WS""}"
10972,11,0.2987,2025-07-15 16:59:37.441,"{""source"": ""WS""}"
10973,3,160.96,2025-07-15 16:59:37.27,"{""source"": ""WS""}"
10974,19,3.984,2025-07-15 16:59:37.066,"{""source"": ""WS""}"
10975,7,21.26,2025-07-15 16:59:36.701,"{""source"": ""WS""}"
10976,13,4.598,2025-07-15 16:59:37.81,"{""source"": ""WS""}"
10977,10,15.7,2025-07-15 16:59:35.593,"{""source"": ""WS""}"
10978,8,94.25,2025-07-15 16:59:37.217,"{""source"": ""WS""}"
10979,15,0.4524,2025-07-15 16:59:37.639,"{""source"": ""WS""}"
10980,20,0.7314,2025-07-15 16:59:37.067,"{""source"": ""WS""}"
10981,17,2.557,2025-07-15 16:59:34.828,"{""source"": ""WS""}"
10982,12,9.103,2025-07-15 16:59:35.25,"{""source"": ""WS""}"
10983,9,488.7,2025-07-15 16:59:37.69,"{""source"": ""WS""}"
10984,18,18.34,2025-07-15 16:59:33.985,"{""source"": ""WS""}"
10985,2,3048,2025-07-15 16:59:47.508,"{""source"": ""WS""}"
10986,1,117181.51,2025-07-15 16:59:47.358,"{""source"": ""WS""}"
10987,6,2.9051,2025-07-15 16:59:46.392,"{""source"": ""WS""}"
10988,4,0.1945,2025-07-15 16:59:47.873,"{""source"": ""WS""}"
10989,11,0.2987,2025-07-15 16:59:47.843,"{""source"": ""WS""}"
10990,19,3.987,2025-07-15 16:59:47.517,"{""source"": ""WS""}"
10991,12,9.107,2025-07-15 16:59:45.68,"{""source"": ""WS""}"
10992,8,94.28,2025-07-15 16:59:46.655,"{""source"": ""WS""}"
10993,9,488.9,2025-07-15 16:59:43.155,"{""source"": ""WS""}"
10994,15,0.4529,2025-07-15 16:59:44.453,"{""source"": ""WS""}"
10995,20,0.7318,2025-07-15 16:59:44.159,"{""source"": ""WS""}"
10996,3,160.98,2025-07-15 16:59:47.28,"{""source"": ""WS""}"
10997,10,15.71,2025-07-15 16:59:43.965,"{""source"": ""WS""}"
10998,14,2.598,2025-07-15 16:59:45.625,"{""source"": ""WS""}"
10999,7,21.27,2025-07-15 16:59:46.713,"{""source"": ""WS""}"
11000,18,18.35,2025-07-15 16:59:43.618,"{""source"": ""WS""}"
11001,17,2.558,2025-07-15 16:59:43.146,"{""source"": ""WS""}"
11002,13,4.599,2025-07-15 16:59:43.103,"{""source"": ""WS""}"
11003,1,117188,2025-07-15 16:59:57.763,"{""source"": ""WS""}"
11004,4,0.19456,2025-07-15 16:59:57.099,"{""source"": ""WS""}"
11005,2,3048.21,2025-07-15 16:59:57.783,"{""source"": ""WS""}"
11006,14,2.599,2025-07-15 16:59:55.909,"{""source"": ""WS""}"
11007,19,3.989,2025-07-15 16:59:57.061,"{""source"": ""WS""}"
11008,3,160.98,2025-07-15 16:59:57.714,"{""source"": ""WS""}"
11009,15,0.4532,2025-07-15 16:59:57.552,"{""source"": ""WS""}"
11010,8,94.29,2025-07-15 16:59:57.429,"{""source"": ""WS""}"
11011,7,21.27,2025-07-15 16:59:56.715,"{""source"": ""WS""}"
11012,6,2.9058,2025-07-15 16:59:56.825,"{""source"": ""WS""}"
11013,20,0.732,2025-07-15 16:59:56.852,"{""source"": ""WS""}"
11014,11,0.2986,2025-07-15 16:59:57.518,"{""source"": ""WS""}"
11015,12,9.109,2025-07-15 16:59:57.527,"{""source"": ""WS""}"
11016,9,489,2025-07-15 16:59:52.224,"{""source"": ""WS""}"
11017,13,4.601,2025-07-15 16:59:57.688,"{""source"": ""WS""}"
11018,10,15.71,2025-07-15 16:59:54.039,"{""source"": ""WS""}"
11019,17,2.56,2025-07-15 16:59:55.908,"{""source"": ""WS""}"
11020,2,3049.09,2025-07-15 17:00:07.069,"{""source"": ""WS""}"
11021,20,0.7321,2025-07-15 17:00:07.305,"{""source"": ""WS""}"
11022,4,0.19463,2025-07-15 17:00:08.024,"{""source"": ""WS""}"
11023,1,117215.52,2025-07-15 17:00:08.027,"{""source"": ""WS""}"
11024,3,161,2025-07-15 17:00:07.431,"{""source"": ""WS""}"
11025,15,0.4538,2025-07-15 17:00:07.532,"{""source"": ""WS""}"
11026,6,2.9073,2025-07-15 17:00:07.693,"{""source"": ""WS""}"
11027,14,2.6,2025-07-15 17:00:05.791,"{""source"": ""WS""}"
11028,13,4.602,2025-07-15 17:00:02.505,"{""source"": ""WS""}"
11029,7,21.28,2025-07-15 17:00:05.873,"{""source"": ""WS""}"
11030,8,94.36,2025-07-15 17:00:07.713,"{""source"": ""WS""}"
11031,12,9.112,2025-07-15 17:00:05.971,"{""source"": ""WS""}"
11032,17,2.561,2025-07-15 17:00:07.315,"{""source"": ""WS""}"
11033,19,3.99,2025-07-15 17:00:06.066,"{""source"": ""WS""}"
11034,9,489.2,2025-07-15 17:00:06.313,"{""source"": ""WS""}"
11035,10,15.72,2025-07-15 17:00:07.348,"{""source"": ""WS""}"
11036,11,0.2987,2025-07-15 17:00:06.875,"{""source"": ""WS""}"
11037,18,18.36,2025-07-15 17:00:05.942,"{""source"": ""WS""}"
11038,6,2.9121,2025-07-15 17:00:17.034,"{""source"": ""WS""}"
11039,1,117297.93,2025-07-15 17:00:16.446,"{""source"": ""WS""}"
11040,2,3052.58,2025-07-15 17:00:16.468,"{""source"": ""WS""}"
11041,19,3.996,2025-07-15 17:00:15.602,"{""source"": ""WS""}"
11042,15,0.4543,2025-07-15 17:00:16.183,"{""source"": ""WS""}"
11043,8,94.41,2025-07-15 17:00:12.096,"{""source"": ""WS""}"
11044,3,161.17,2025-07-15 17:00:15.03,"{""source"": ""WS""}"
11045,20,0.7331,2025-07-15 17:00:15.993,"{""source"": ""WS""}"
11046,14,2.605,2025-07-15 17:00:13.707,"{""source"": ""WS""}"
11047,18,18.38,2025-07-15 17:00:11.839,"{""source"": ""WS""}"
11048,12,9.117,2025-07-15 17:00:16.186,"{""source"": ""WS""}"
11049,11,0.2988,2025-07-15 17:00:16.602,"{""source"": ""WS""}"
11050,17,2.564,2025-07-15 17:00:14.713,"{""source"": ""WS""}"
11051,7,21.31,2025-07-15 17:00:14.884,"{""source"": ""WS""}"
11052,4,0.19484,2025-07-15 17:00:16.103,"{""source"": ""WS""}"
11053,9,489.7,2025-07-15 17:00:15.851,"{""source"": ""WS""}"
11054,13,4.606,2025-07-15 17:00:11.422,"{""source"": ""WS""}"
11055,10,15.74,2025-07-15 17:00:11.163,"{""source"": ""WS""}"
11056,15,0.4532,2025-07-15 17:00:27.244,"{""source"": ""WS""}"
11057,2,3051.4,2025-07-15 17:00:23.968,"{""source"": ""WS""}"
11058,4,0.19474,2025-07-15 17:00:24.141,"{""source"": ""WS""}"
